site,species,subject_site,age,cup_distance,task_experience,board_size,test_situation,session,block,trial,delay,hiding_location,pick,correct,researcher,life_expectancy,norm_age
edinburgh,chimpanzee,Velu_edi,4,18.5,no,64,group,4,3,35,short,3,3,1,call,59.4,-1.386999272365787
edinburgh,chimpanzee,Velu_edi,4,18.5,no,64,group,4,3,36,short,2,2,1,call,59.4,-1.386999272365787
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,1,28,long,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,1,29,long,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,1,30,long,3,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,2,31,medium,3,3,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,2,32,medium,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,2,33,medium,1,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,3,34,short,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,3,35,short,3,3,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Paul_edi,25,18.5,no,64,group,4,3,36,short,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,1,10,medium,2,2,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,1,11,medium,1,1,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,1,12,medium,3,2,0,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,2,13,short,2,2,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,2,14,short,3,2,0,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,2,15,short,1,1,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,3,16,long,2,2,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,3,17,long,3,2,0,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,2,3,18,long,1,3,0,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,1,26,long,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,1,27,long,1,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,1,28,long,3,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,2,29,short,3,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,2,30,short,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,2,31,short,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,3,32,medium,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,3,33,medium,3,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Kalimi_edi,25,18.5,no,64,group,4,3,34,medium,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,1,1,short,3,3,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,1,2,short,1,1,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,1,3,short,2,2,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,2,4,long,3,3,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,2,5,long,2,2,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,2,6,long,1,1,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,3,7,medium,2,2,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,3,8,medium,3,2,0,call,59.4,3.25495394660684
edinburgh,chimpanzee,Cindy_edi,54,18.5,no,64,group,1,3,9,medium,1,1,1,call,59.4,3.25495394660684
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,1,10,short,2,2,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,1,11,short,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,1,12,short,1,1,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,2,13,medium,1,1,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,2,14,medium,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,2,15,medium,2,1,0,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,3,16,long,1,2,0,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,3,17,long,2,2,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,2,3,18,long,3,2,0,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,1,19,medium,2,2,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,1,20,medium,3,2,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,1,21,medium,1,2,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,2,22,long,1,1,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,2,23,long,3,2,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,2,24,long,2,2,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,3,25,short,2,2,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,3,26,short,1,2,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,3,3,27,short,3,2,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,1,19,long,3,3,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,1,20,long,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,1,21,long,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,2,22,short,3,3,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,2,23,short,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,2,24,short,2,1,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,3,25,medium,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,3,26,medium,3,2,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,3,3,27,medium,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,1,18,short,1,1,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,1,19,short,2,2,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,1,20,short,3,2,0,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,2,21,long,3,3,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,2,22,long,1,1,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,2,23,long,2,2,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,3,24,medium,2,2,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,3,25,medium,3,3,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,3,3,26,medium,1,1,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,1,28,long,1,1,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,1,29,long,3,2,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,1,30,long,2,2,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,2,31,short,2,1,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,2,32,short,1,1,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,2,33,short,3,1,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,3,34,medium,1,1,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,3,35,medium,2,2,1,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Eva_edi,38,18.5,no,64,group,4,3,36,medium,3,1,0,call,59.4,1.7695289165355992
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,1,19,short,2,2,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,1,20,short,3,2,0,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,1,21,short,1,1,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,2,22,long,3,1,0,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,2,23,long,1,1,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,2,24,long,2,2,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,3,25,medium,1,1,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Edith_edi,22,18.5,no,64,group,3,3,26,medium,2,2,1,call,59.4,0.28410388646435886
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,1,28,medium,2,2,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,1,29,medium,3,3,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,1,30,medium,1,2,0,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,2,31,long,3,3,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,2,32,long,2,2,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,2,33,long,1,1,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,3,34,short,2,2,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,3,35,short,3,3,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Liberius_edi,19,18.5,no,64,group,4,3,36,short,1,1,1,call,59.4,0.005586693326000945
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,1,19,long,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,1,20,long,1,1,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,1,21,long,2,1,0,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,2,22,medium,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,2,23,medium,2,2,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,2,24,medium,1,2,0,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,3,25,short,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,3,26,short,1,1,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,3,3,27,short,2,2,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,4,1,28,medium,2,2,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,4,1,29,medium,1,2,0,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,4,1,30,medium,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,4,2,31,short,3,3,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,Louis_edi,42,18.5,no,64,group,4,2,32,short,1,1,1,call,59.4,2.1408851740534094
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,1,27,medium,3,3,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,1,28,medium,2,2,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,1,29,medium,1,1,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,2,30,short,3,1,0,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,2,31,short,1,1,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,2,32,short,2,2,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,3,33,long,3,2,0,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,3,34,long,2,2,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,David_edi,43,18.5,no,64,group,4,3,35,long,1,1,1,call,59.4,2.2337242384328624
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,1,17,short,3,3,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,1,18,short,1,1,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,1,19,short,2,2,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,2,20,medium,2,2,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,2,21,medium,1,1,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,2,22,medium,3,3,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,3,23,long,1,1,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,3,24,long,3,3,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Qafzeh_edi,26,18.5,no,64,group,2,3,25,long,2,2,1,call,59.4,0.6554601439821689
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,1,28,medium,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,1,29,medium,2,1,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,1,30,medium,3,3,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,2,31,short,3,3,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,2,32,short,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,2,33,short,2,2,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,3,34,long,1,1,1,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,3,35,long,3,1,0,call,59.4,0.5626210796027165
edinburgh,chimpanzee,Rene_edi,25,18.5,no,64,group,4,3,36,long,2,1,0,call,59.4,0.5626210796027165
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,1,1,short,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,1,2,short,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,1,3,short,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,2,4,long,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,2,5,long,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,2,6,long,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,3,7,medium,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,3,8,medium,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,1,3,9,medium,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,1,10,short,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,1,11,short,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,1,12,short,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,2,13,long,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,2,14,long,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,2,15,long,2,3,0,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,3,16,medium,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,3,17,medium,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,2,3,18,medium,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,1,19,short,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,1,20,short,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,1,21,short,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,2,22,medium,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,2,23,medium,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,2,24,medium,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,3,25,long,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,3,26,long,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,3,3,27,long,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,1,28,medium,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,1,29,medium,1,2,0,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,1,30,medium,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,2,31,long,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,2,32,long,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,2,33,long,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,3,34,short,2,2,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,3,35,short,1,1,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Dokana_LZ,29,29,yes,78,single,4,3,36,short,3,3,1,Daniel Hanus,59,0.9522304413036053
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,1,1,short,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,1,2,short,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,1,3,short,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,2,4,long,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,2,5,long,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,2,6,long,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,3,7,medium,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,3,8,medium,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,1,3,9,medium,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,1,10,long,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,1,11,long,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,1,12,long,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,2,13,short,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,2,14,short,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,2,15,short,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,3,16,medium,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,3,17,medium,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,2,3,18,medium,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,1,19,long,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,1,20,long,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,1,21,long,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,2,22,medium,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,2,23,medium,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,2,24,medium,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,3,25,short,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,3,26,short,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,3,3,27,short,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,1,28,long,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,1,29,long,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,1,30,long,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,2,31,short,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,2,32,short,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,2,33,short,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,3,34,medium,3,3,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,3,35,medium,2,2,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Padana_LZ,20,29,yes,78,single,4,3,36,medium,1,1,1,Daniel Hanus,59,0.11101410541792162
Leipzig Zoo,orangutan,Raaja_LZ,14,29,yes,78,single,1,1,1,short,1,1,1,Daniel Hanus,59,-0.44979678517253396
Leipzig Zoo,orangutan,Raaja_LZ,14,29,yes,78,single,1,1,2,short,2,2,1,Daniel Hanus,59,-0.44979678517253396
Leipzig Zoo,orangutan,Raaja_LZ,14,29,yes,78,single,1,1,3,short,3,3,1,Daniel Hanus,59,-0.44979678517253396
Leipzig Zoo,orangutan,Raaja_LZ,14,29,yes,78,single,1,2,4,medium,1,1,1,Daniel Hanus,59,-0.44979678517253396
